热浴温度/K	样品电阻/Ω	参考电阻/Ω
31.05759396	1098.28	1090.77
31.05384847	1098.15	1090.76
31.05010365	1098.27	1090.79
31.04760748	1098.28	1090.87
31.0463595	1098.3	1090.91
31.04386377	1098.41	1090.86
31.04012073	1098.42	1090.86
31.04012073	1098.37	1090.85
31.03762575	1098.38	1090.83
31.03762575	1098.37	1090.8
31.03263666	1098.43	1090.87
31.03263666	1098.45	1090.8
31.03138957	1098.44	1090.78
31.02889562	1098.38	1090.84
31.02515526	1098.43	1090.82
31.02266205	1098.39	1090.77
31.02390861	1098.36	1090.83
31.01892279	1098.34	1090.79
31.01643033	1098.42	1090.87
31.01643033	1098.46	1090.87
31.01144628	1098.41	1090.9
31.00770903	1098.54	1090.91
31.00646342	1098.52	1090.91
31.00770903	1098.53	1090.92
31.00521789	1098.48	1090.94
31.00272706	1098.19	1090.94
31.00023651	1098.31	1090.89
30.99899136	1098.57	1090.89
30.99774627	1098.52	1090.86
30.99525632	1098.55	1090.87
30.99401146	1098.52	1090.94
30.99276667	1098.64	1090.91
30.98903275	1098.52	1090.96
30.98529949	1098.49	1090.95
30.98529949	1098.53	1090.94
30.98405522	1098.56	1091
30.98281102	1098.64	1090.99
30.97659115	1098.55	1090.97
30.97659115	1098.55	1090.97
30.97783497	1098.68	1090.99
30.97410371	1098.66	1091.02
30.97161658	1098.71	1091.03
30.96788642	1098.58	1091.11
30.96664319	1098.6	1091.1
30.96415694	1098.4	1091.08
30.96042812	1098.61	1091.04
30.95918533	1098.49	1091.03
30.95545739	1098.6	1091.02
30.95669996	1098.57	1091.02
30.95297247	1098.59	1091.05
30.95173012	1098.6	1091.08
30.94676147	1098.87	1091.1
30.94303575	1098.76	1091.11
30.94427758	1098.57	1091.06
30.94303575	1098.61	1091.08
30.9393107	1098.72	1091.16
30.93806916	1098.78	1091.05
30.9368277	1098.65	1091.09
30.93186258	1098.75	1091.12
30.92938047	1098.61	1091.12
30.92689865	1098.63	1091.07
30.92565785	1098.81	1091.13
30.92193589	1098.75	1091.19
30.92069539	1099.41	1091.21
30.92193589	1098.96	1091.19
30.92069539	1098.78	1091.2
30.91945496	1098.71	1091.2
30.91573411	1098.78	1091.21
30.91449398	1098.79	1091.21
30.90953417	1098.72	1091.28
30.90829441	1098.73	1091.28
30.90581509	1098.43	1091.25
30.90209668	1098.78	1091.25
30.90209668	1098.88	1091.15
30.8996181	1098.74	1091.21
30.89837893	1098.83	1091.22
30.8996181	1098.86	1091.23
30.89590079	1098.67	1091.24
30.89342295	1098.84	1091.24
30.89094541	1098.89	1091.26
30.88846816	1098.86	1091.32
30.88970675	1099.16	1091.24
30.88475284	1098.81	1091.22
30.88475284	1098.79	1091.23
30.88227632	1099.06	1091.26
30.87856211	1098.92	1091.27
30.87608633	1098.94	1091.26
30.87113566	1098.91	1091.29
30.86989817	1098.82	1091.3
30.86989817	1098.88	1091.24
30.86742342	1098.75	1091.27
30.86494897	1099.09	1091.21
30.86123784	1099.58	1091.28
30.86000095	1099.1	1091.25
30.85752738	1098.81	1091.37
30.8562907	1099.02	1091.37
30.85010843	1098.99	1091.33
30.84887219	1098.97	1091.37
30.85010843	1098.99	1091.39
30.84887219	1098.93	1091.39
30.84887219	1098.84	1091.34
30.84269212	1098.95	1091.39
30.84145633	1098.92	1091.38
30.83774939	1098.85	1091.47
30.83651389	1098.85	1091.47
30.83157263	1098.5	1091.44
30.83157263	1098.88	1091.46
30.83157263	1098.96	1091.37
30.83157263	1099.58	1091.43
30.82910244	1099.19	1091.4
30.82292824	1099.15	1091.41
30.82292824	1099.11	1091.48
30.81922461	1099.06	1091.48
30.81799021	1098.99	1091.49
30.81675588	1099.05	1091.51
30.81181932	1099.05	1091.5
30.80811766	1098.94	1091.49
30.81058536	1099	1091.51
30.80935147	1099.08	1091.51
30.80565026	1099.07	1091.51
30.80071633	1099.11	1091.48
30.79824981	1099.14	1091.54
30.79948303	1099.26	1091.44
30.79824981	1099.12	1091.46
30.79701666	1099.1	1091.45
30.79455057	1099.12	1091.5
30.790852	1099.07	1091.51
30.78715408	1099.07	1091.57
30.78468917	1099.13	1091.58
30.78222455	1099.13	1091.52
30.78345682	1099.13	1091.51
30.78099235	1098.93	1091.52
30.77976023	1098.93	1091.56
30.77606429	1099.12	1091.57
30.77236901	1099.22	1091.56
30.7711374	1098.91	1091.62
30.7711374	1099.1	1091.51
30.76744299	1099.29	1091.52
30.76498043	1099	1091.57
30.76128712	1099.29	1091.6
30.76251815	1099.61	1091.6
30.75882529	1099.36	1091.58
30.75636374	1099.58	1091.51
30.75759448	1099.61	1091.57
30.75513308	1099.65	1091.68
30.75144154	1098.94	1091.69
30.75144154	1099.18	1091.66
30.75021117	1099.1	1091.55
30.7465205	1098.89	1091.57
30.73914113	1099.04	1091.62
30.74037084	1099.26	1091.67
30.73668193	1099.72	1091.67
30.73668193	1099.57	1091.69
30.7317644	1099.45	1091.66
30.72930607	1099.09	1091.72
30.7305352	1099.12	1091.73
30.72807702	1098.67	1091.7
30.72807702	1099.42	1091.74
30.72684804	1099.63	1091.68
30.72070423	1099.31	1091.78
30.71824722	1098.84	1091.78
30.71824722	1099.46	1091.75
30.7157905	1099.44	1091.75
30.71333408	1099.39	1091.81
30.71333408	1099.26	1091.76
30.70964998	1099.52	1091.76
30.70596655	1099.4	1091.79
30.70596655	1099.47	1091.76
30.70351129	1099.63	1091.76
30.70228377	1099.49	1091.77
30.69982895	1099.07	1091.79
30.69737442	1099.59	1091.78
30.69737442	1099.5	1091.81
30.69369317	1099.39	1091.81
30.68878586	1099.47	1091.82
30.68633265	1099.47	1091.85
30.68755922	1099.51	1091.8
30.68265337	1099.44	1091.81
30.68387972	1099.58	1091.87
30.68387972	1099.48	1091.9
30.68020088	1099.39	1091.94
30.67774869	1099.57	1092
30.67529678	1098.96	1091.9
30.67039385	1099.02	1091.93
30.67039385	1099.64	1091.95
30.66794282	1099.57	1091.91
30.66549208	1099.32	1091.93
30.66426682	1099.56	1091.97
30.66059148	1099.42	1091.94
30.65936651	1099.55	1091.92
30.65569204	1099.21	1091.89
30.65569204	1099.62	1091.95
30.65324276	1099.48	1091.93
30.64956938	1099.6	1091.97
30.64589666	1099.34	1091.96
30.64467257	1099.49	1091.96
30.64467257	1099.46	1091.98
30.64344855	1099.53	1091.96
30.64100072	1099.18	1092.04
30.63610594	1099.64	1091.94
30.63365899	1099.39	1091.94
30.63243562	1099.53	1091.97
30.62876596	1099.54	1091.98
30.62998911	1099.51	1092.01
30.62509695	1099.77	1091.96
30.62631988	1099.13	1091.96
30.62265131	1099.44	1091.99
30.62265131	1099.52	1091.97
30.61776089	1099.61	1092.07
30.61898339	1099.71	1092.11
30.61531612	1099.52	1092.06
30.61287164	1099.64	1092.08
30.61042745	1099.69	1092.17
30.60798355	1099.19	1092.09
30.60553995	1099.48	1092
30.60309663	1099.66	1092.1
30.6006536	1099.72	1092.15
30.60187508	1099.7	1092.13
30.59821087	1099.78	1092.16
30.59698961	1099.68	1092.1
30.59332627	1099.73	1092.13
30.59332627	1099.58	1092.1
30.5921053	1099.5	1092.11
30.58600154	1099.56	1092.07
30.58478101	1099.79	1092.12
30.58234016	1099.73	1092.09
30.5798996	1099.69	1092.09
30.57867943	1099.78	1092.11
30.57501936	1099.74	1092.11
30.57745934	1099.75	1092.1
30.57501936	1099.79	1092.15
30.57257967	1099.82	1092.21
30.57014028	1099.71	1092.2
30.56648172	1099.78	1092.22
30.56526235	1099.89	1092.16
30.56282383	1099.77	1092.13
30.55794764	1099.82	1092.2
30.55672878	1099.98	1092.25
30.55550999	1099.88	1092.24
30.55429127	1099.86	1092.32
30.55429127	1099.71	1092.32
30.55063554	1099.77	1092.3
30.54576226	1099.83	1092.24
30.54454412	1099.86	1092.23
30.54454412	1099.87	1092.22
30.54089014	1099.88	1092.22
30.53480161	1099.85	1092.22
30.53480161	1099.84	1092.31
30.53358412	1099.95	1092.23
30.53114937	1099.85	1092.25
30.5287149	1099.84	1092.31
30.52749777	1099.89	1092.29
30.52506374	1099.93	1092.28
30.52384683	1099.93	1092.32
30.52263	1100.05	1092.27
30.51776338	1099.95	1092.29
30.51897992	1099.93	1092.29
30.51289791	1099.96	1092.29
30.51411417	1099.94	1092.26
30.51289791	1099.93	1092.28
30.50924958	1099.98	1092.36
30.50681771	1099.97	1092.37
30.50195486	1099.96	1092.32
30.50073932	1099.98	1092.33
30.49830847	1099.94	1092.33
30.49587791	1099.95	1092.4
30.49466274	1099.99	1092.42
30.49709316	1100.02	1092.51
30.49223262	1100.2	1092.47
30.49101766	1099.98	1092.37
30.48980278	1100.05	1092.38
30.48858797	1100	1092.26
30.48615856	1100.04	1092.38
30.48008632	1100.08	1092.38
30.47644384	1100.03	1092.45
30.47765793	1100	1092.4
30.47644384	1100.02	1092.34
30.47280201	1100.04	1092.39
30.47401588	1099.81	1092.47
30.46916083	1100.01	1092.51
30.46794725	1099.99	1092.45
30.4655203	1100.09	1092.49
30.4655203	1100	1092.47
30.46309364	1100.07	1092.46
30.4594542	1100.08	1092.47
30.45824119	1100.16	1092.56
30.45460261	1100.01	1092.53
30.44975218	1100.11	1092.52
30.4473274	1100.14	1092.5
30.4473274	1100.13	1092.53
30.4473274	1100.17	1092.56
30.44490291	1100.12	1092.51
30.44005479	1100.05	1092.56
30.43641945	1100.06	1092.51
30.43641945	1100.15	1092.53
30.43520782	1100.23	1092.51
30.43399626	1100.24	1092.47
30.42915074	1100.14	1092.45
30.43036201	1100.35	1092.57
30.42672841	1100.29	1092.64
30.42793954	1100.48	1092.53
30.42309545	1100.48	1092.57
30.42067384	1100.19	1092.56
30.41704197	1100.25	1092.55
30.41462109	1100.19	1092.61
30.41583149	1100.17	1092.6
30.41099029	1100.23	1092.54
30.40978017	1100.27	1092.59
30.40978017	1100.26	1092.64
30.40736015	1100.35	1092.63
30.40736015	1100.26	1092.67
30.40494042	1100.24	1092.7
30.40252097	1100.27	1092.72
30.39526436	1100.31	1092.75
30.39284606	1100.26	1092.71
30.39042806	1100.29	1092.65
30.38921916	1100.37	1092.67
30.38921916	1100.51	1092.74
30.38801034	1100.43	1092.67
30.3843843	1100.45	1092.65
30.38075891	1100.36	1092.68
30.38075891	1100.31	1092.67
30.37713417	1100.36	1092.7
30.37592606	1100.38	1092.68
30.37471803	1100.35	1092.72
30.36988662	1100.35	1092.79
30.37109437	1100.39	1092.75
30.36747135	1100.38	1092.81
30.36626382	1100.39	1092.79
30.36505637	1100.37	1092.79
30.35781314	1100.36	1092.8
30.35902016	1100.35	1092.83
30.35902016	1100.4	1092.87
30.35177909	1100.51	1092.85
30.35298576	1100.43	1092.87
30.35177909	1100.38	1092.8
30.35177909	1100.39	1092.85
30.34815952	1100.43	1092.76
30.34695315	1100.44	1092.82
30.34092233	1100.47	1092.83
30.34212835	1100.5	1092.87
30.33851051	1100.45	1092.84
30.33489332	1100.47	1092.83
30.33489332	1100.62	1092.84
30.33368773	1100.45	1092.8
30.33127677	1100.54	1092.8
30.33007139	1100.53	1092.91
30.32525062	1100.65	1092.94
30.32525062	1100.66	1092.86
30.3216358	1100.73	1092.89
30.320431	1101.08	1092.85
30.31922627	1101.21	1092.86
30.31561252	1101.36	1092.9
30.31199942	1100.71	1092.91
30.3107952	1100.52	1093.02
30.30718295	1100.72	1092.97
30.30597902	1100.69	1093.01
30.30597902	1100.62	1093.02
30.30236764	1100.58	1093.03
30.30477515	1100.56	1093.08
30.29755347	1100.54	1093.01
30.29514681	1100.53	1093.02
30.29274044	1100.58	1092.99
30.29274044	1100.57	1092.94
30.28792857	1100.51	1092.98
30.28672578	1100.66	1092.99
30.28311784	1100.72	1093.06
30.28191533	1100.68	1093.08
30.27951054	1100.59	1093.04
30.27830825	1100.59	1093.1
30.27229789	1100.65	1093.04
30.27229789	1100.58	1092.98
30.27349982	1100.61	1092.99
30.26749088	1100.69	1092.96
30.26869253	1100.68	1093.04
30.26749088	1100.67	1093.01
30.26388638	1100.67	1093.05
30.26268503	1100.7	1093.12
30.25908138	1100.73	1093.16
30.25908138	1100.69	1093.09
30.25788031	1100.69	1093.07
30.25307675	1100.78	1093.12
30.24947482	1100.81	1093.13
30.24587354	1100.8	1093.14
30.24587354	1100.71	1093.11
30.24587354	1100.81	1093.09
30.24347305	1100.78	1093.14
30.24227291	1100.73	1093.14
30.24227291	1100.78	1093.14
30.23867292	1100.82	1093.1
30.23747306	1100.81	1093.17
30.23267436	1100.73	1093.17
30.23027544	1100.7	1093.28
30.22787681	1100.71	1093.09
30.2266776	1100.75	1093.16
30.22547846	1100.77	1093.24
30.22427939	1100.76	1093.23
30.21948383	1100.8	1093.23
30.21948383	1100.74	1093.24
30.21708649	1100.9	1093.22
30.21468942	1100.84	1093.27
30.21229265	1100.78	1093.24
30.21109437	1101.01	1093.21
30.20869802	1101.03	1093.25
30.20630196	1100.87	1093.18
30.20151069	1100.83	1093.15
30.20151069	1100.98	1093.26
30.20031305	1101.07	1093.36
30.19911548	1100.81	1093.36
30.19432593	1100.87	1093.33
30.19193158	1100.9	1093.43
30.19193158	1100.88	1093.37
30.18953752	1100.95	1093.31
30.1883406	1100.95	1093.29
30.18594696	1100.8	1093.34
30.18235705	1100.88	1093.37
30.18116055	1101.1	1093.32
30.17637528	1101.02	1093.34
30.17637528	1100.96	1093.41
30.17757149	1101.09	1093.35
30.17517914	1100.95	1093.28
30.17278708	1101.16	1093.37
30.16680817	1100.98	1093.34
30.1644171	1101.04	1093.36
30.16202632	1100.98	1093.35
30.16083104	1101.01	1093.36
30.15724562	1100.93	1093.35
30.15485569	1101	1093.33
30.15246605	1101.11	1093.34
30.15485569	1101.12	1093.37
30.15127134	1101.05	1093.41
30.14888213	1101.06	1093.42
30.1464932	1101.08	1093.38
30.14291035	1101.04	1093.39
30.14410456	1101.07	1093.43
30.14291035	1101.14	1093.48
30.14052213	1101.11	1093.46
30.13455284	1101.09	1093.5
30.13097213	1101.21	1093.44
30.1333592	1101.2	1093.46
30.13097213	1101.1	1093.44
30.12858534	1101.08	1093.43
30.12858534	1101.02	1093.51
30.12381261	1101.01	1093.5
30.12142668	1101.13	1093.51
30.12023382	1100.94	1093.41
30.11665567	1100.61	1093.46
30.11307815	1100.94	1093.55
30.11546309	1101.36	1093.57
30.10950128	1101.29	1093.55
30.10950128	1101.46	1093.5
30.10592505	1101.37	1093.6
30.10711705	1101.22	1093.62
30.10354125	1101.28	1093.59
30.10115773	1101.19	1093.5
30.0987745	1101.3	1093.53
30.09639156	1101.24	1093.64
30.09520019	1101.35	1093.59
30.09043544	1101.25	1093.58
30.08805349	1101.22	1093.6
30.08924443	1101.16	1093.58
30.08448109	1101.13	1093.59
30.08329044	1101.28	1093.63
30.08090934	1101.17	1093.58
30.0797189	1101.23	1093.66
30.07852853	1101.23	1093.68
30.07495784	1101.15	1093.67
30.07257774	1101.29	1093.71
30.07019792	1101.31	1093.65
30.06781839	1101.29	1093.67
30.06543914	1101.19	1093.68
30.0618708	1100.74	1093.65
30.05949226	1100.93	1093.7
30.05949226	1101.19	1093.67
30.05949226	1101.28	1093.73
30.05711401	1101.21	1093.69
30.05354716	1101.31	1093.7
30.05235835	1101.24	1093.74
30.04760383	1101.35	1093.68
30.04522699	1101.37	1093.76
30.04641537	1101.29	1093.7
30.04403868	1101.38	1093.77
30.04166227	1101.26	1093.76
30.03928615	1101.28	1093.79
30.03809819	1101.37	1093.76
30.03453475	1101.53	1093.78
30.03097195	1101.54	1093.74
30.02978449	1101.44	1093.81
30.0285971	1101.3	1093.77
30.02503536	1101.31	1093.75
30.02266122	1101.37	1093.76
30.02028736	1101.42	1093.77
30.02028736	1101.39	1093.78
30.02147426	1101.51	1093.78
30.01672711	1101.53	1093.79
30.0155405	1101.57	1093.79
30.0131675	1101.86	1093.82
30.01079478	1101.54	1093.8
30.0119811	1101.65	1093.79
30.00486422	1101.46	1093.89
30.00130673	1101.55	1093.91
30.00130673	1101.5	1093.87
29.99774988	1101.54	1093.86
29.995379	1101.88	1093.86
29.99300841	1101.63	1093.96
29.99419367	1101.55	1093.97
29.9906381	1101.57	1093.86
29.98826807	1101.61	1093.85
29.98471356	1101.61	1093.9
29.98115968	1101.58	1093.86
29.98234424	1101.6	1093.92
29.9799752	1101.49	1093.95
29.98115968	1101.51	1093.91
29.97523798	1101.64	1093.95
29.97523798	1101.57	1093.93
29.9716858	1101.63	1093.88
29.96931804	1101.61	1093.91
29.96813426	1101.63	1093.99
29.96576693	1101.68	1093.98
29.96339987	1101.67	1094.04
29.95984982	1100.89	1094.02
29.95984982	1101.84	1094.02
29.9563004	1101.74	1094.02
29.95393448	1101.63	1093.97
29.95156884	1101.59	1093.95
29.95156884	1101.59	1093.97
29.94683841	1101.52	1093.96
29.94447362	1101.68	1094.04
29.94447362	1101.59	1094.04
29.94210911	1101.75	1094.07
29.94092696	1101.73	1094
29.93738094	1101.67	1094.03
29.93856287	1101.68	1093.99
29.93501727	1101.73	1094.06
29.9326539	1101.76	1094.13
29.9302908	1101.72	1094.04
29.92910936	1101.76	1094.12
29.92556546	1101.77	1094.07
29.92202219	1101.74	1094.03
29.92202219	1101.76	1094.09
29.91966037	1101.72	1094.04
29.91729883	1101.66	1094.08
29.91729883	1101.72	1094.16
29.91375704	1101.67	1094.08
29.9102159	1101.7	1094.06
29.90785548	1101.83	1094.06
29.9043154	1101.71	1094.05
29.9043154	1101.84	1094.05
29.90313551	1101.81	1094.19
29.89959627	1101.84	1094.21
29.89841666	1101.82	1094.18
29.89723712	1101.81	1094.16
29.89723712	1101.78	1094.16
29.89251969	1101.84	1094.14
29.89369894	1101.92	1094.12
29.89016139	1101.88	1094.15
29.88898235	1101.9	1094.2
29.88780338	1101.82	1094.14
29.88190958	1101.92	1094.15
29.88073104	1101.89	1094.29
29.88073104	1101.86	1094.24
29.87719582	1101.83	1094.2
29.87012728	1101.87	1094.18
29.86659396	1101.87	1094.17
29.87012728	1101.85	1094.18
29.86659396	1102	1094.29
29.86306128	1101.97	1094.27
29.85952923	1101.86	1094.31
29.86070651	1101.95	1094.31
29.85599782	1101.96	1094.35
29.85599782	1101.91	1094.32
29.85599782	1101.95	1094.31
29.85129025	1101.98	1094.27
29.84776032	1101.94	1094.31
29.84893689	1101.87	1094.29
29.84540738	1101.93	1094.32
29.84305472	1101.97	1094.36
29.83952627	1101.99	1094.29
29.83835025	1102.01	1094.39
29.83952627	1102.04	1094.39
29.83599844	1101.99	1094.37
29.83482264	1101.96	1094.31
29.83247125	1102.09	1094.37
29.8289447	1102.07	1094.38
29.8289447	1101.94	1094.35
29.82424361	1102.08	1094.35
29.82424361	1102.07	1094.38
29.81954365	1102.05	1094.37
29.81836883	1102.05	1094.35
29.81601941	1101.98	1094.41
29.81601941	1102.02	1094.47
29.81367028	1102.05	1094.42
29.80779866	1102.28	1094.46
29.80662455	1102.5	1094.47
29.80779866	1102.27	1094.46
29.80310264	1102.23	1094.49
29.80192881	1102.28	1094.41
29.80427654	1102.16	1094.45
29.79840774	1102.11	1094.46
29.7948873	1102.05	1094.53
29.7913675	1102.1	1094.44
29.79254069	1102.23	1094.54
29.78902131	1102.29	1094.5
29.78432978	1102.13	1094.55
29.78550256	1102.09	1094.6
29.78315708	1102.11	1094.48
29.78081188	1102.07	1094.51
29.77846696	1102.2	1094.52
29.77612232	1102.16	1094.52
29.7749501	1102.18	1094.54
29.77143388	1102.27	1094.48
29.77026195	1102.22	1094.56
29.76791829	1102.2	1094.61
29.76791829	1102.22	1094.54
29.76674657	1102.22	1094.57
29.76206038	1102.26	1094.55
29.76206038	1102.34	1094.59
29.75737531	1102.24	1094.59
29.75620422	1102.32	1094.66
29.75269137	1102.32	1094.63
29.75034981	1102.27	1094.7
29.74917914	1102.32	1094.64
29.74566755	1102.33	1094.57
29.74800854	1102.27	1094.65
29.74449716	1102.28	1094.6
29.74332684	1102.35	1094.61
29.74098642	1102.34	1094.64
29.73513657	1102.25	1094.63
29.73513657	1102.35	1094.71
29.73045796	1102.32	1094.76
29.72694973	1102.3	1094.77
29.72578046	1102.32	1094.69
29.72461127	1102.34	1094.66
29.72344214	1102.25	1094.66
29.72110409	1102.39	1094.76
29.72110409	1102.41	1094.69
29.71759755	1102.34	1094.7
29.71409164	1102.42	1094.73
29.71526021	1102.41	1094.71
29.71175471	1102.45	1094.83
29.70941807	1102.38	1094.74
29.70824985	1102.46	1094.79
29.70474562	1102.42	1094.75
29.70240982	1102.45	1094.76
29.70007429	1102.44	1094.8
29.69773905	1102.43	1094.78
29.69423671	1102.35	1094.8
29.69423671	1102.41	1094.82
29.69190217	1102.22	1094.75
29.69190217	1102.23	1094.77
29.68606703	1102.39	1094.77
29.68606703	1102.49	1094.82
29.67906718	1102.55	1094.78
29.67906718	1102.56	1094.82
29.67906718	1102.5	1094.88
29.6755682	1102.53	1094.88
29.67323589	1102.6	1094.86
29.67206985	1102.77	1094.79
29.67090387	1102.57	1094.81
29.66857212	1102.5	1094.8
29.66857212	1102.54	1094.8
29.66624066	1102.66	1094.93
29.66274398	1102.58	1094.97
29.65924794	1102.68	1094.94
29.65808273	1102.92	1094.92
29.65691759	1102.49	1094.86
29.65458752	1102.49	1094.89
29.65342259	1102.46	1094.98
29.65109295	1102.62	1094.98
29.64992823	1102.77	1094.92
29.64643449	1102.64	1094.92
29.64294138	1102.56	1094.93
29.64061299	1102.6	1094.96
29.6394489	1102.83	1094.95
29.63595704	1102.62	1094.95
29.63479323	1102.2	1094.99
29.63362949	1102.59	1094.91
29.63130222	1102.71	1094.99
29.62897522	1102.74	1095
29.62432207	1102.68	1095.09
29.62315896	1102.74	1095.03
29.62315896	1102.68	1095.06
29.62199592	1102.66	1095.01
29.61967004	1102.7	1095.02
29.61385657	1102.64	1095.03
29.61153167	1102.61	1094.99
29.61153167	1102.67	1094.98
29.61269408	1102.69	1095
29.60804484	1102.72	1095.01
29.6068827	1102.74	1095
29.60455864	1102.72	1095.05
29.60455864	1102.7	1095.06
29.60339671	1101.99	1095.16
29.5987497	1102.21	1095.12
29.59642662	1102.61	1095.09
29.59526518	1102.67	1095.06
29.59294251	1102.8	1095.12
29.59294251	1102.73	1095.05
29.58713706	1102.78	1095.08
29.58249395	1102.67	1095.07
29.58481537	1102.75	1095.13
29.58017282	1103.04	1095.17
29.57785196	1102.94	1095.1
29.5743712	1102.91	1095.08
29.5743712	1102.86	1095.19
29.57205104	1102.74	1095.09
29.56973116	1102.83	1095.22
29.56857132	1102.78	1095.13
29.56741155	1102.83	1095.23
29.56625186	1102.78	1095.15
29.56277318	1102.87	1095.21
29.55929514	1102.83	1095.17
29.55697679	1102.85	1095.2
29.55581772	1102.9	1095.12
29.55118213	1103	1095.16
29.55118213	1102.84	1095.12
29.55118213	1102.76	1095.21
29.54886476	1102.82	1095.27
29.54654766	1102.71	1095.33
29.54307254	1102.86	1095.35
29.54075614	1103.45	1095.32
29.53844001	1102.76	1095.3
29.53496635	1102.96	1095.28
29.5338086	1102.95	1095.29
29.53496635	1102.97	1095.27
29.53149332	1103.02	1095.28
29.53033578	1102.75	1095.27
29.52686357	1102.89	1095.35
29.52802091	1102.8	1095.39
29.523392	1102.91	1095.31
29.52223494	1103.02	1095.36
29.51645072	1102.93	1095.35
29.51413752	1102.36	1095.32
29.5118246	1102.88	1095.42
29.51066824	1102.98	1095.38
29.50719958	1102.98	1095.34
29.50488749	1103.02	1095.39
29.50373155	1103.06	1095.32
29.50141987	1103.05	1095.32
29.50026414	1103.09	1095.4
29.49679736	1103.39	1095.41
29.49448652	1103.17	1095.33
29.4933312	1103.12	1095.41
29.49217596	1102.79	1095.33
29.49102078	1103.11	1095.42
29.48871063	1103.18	1095.41
29.48409117	1103.28	1095.35
29.48293648	1103.24	1095.36
29.48178186	1103.18	1095.37
29.48062731	1102.79	1095.47
29.47831841	1103.3	1095.53
